SALAMI_ID,YT_LINK,SONG_TITLE
772,https://youtu.be/OYn-o9LpYD4,Mladino_kolo
773,https://youtu.be/cstYOmTziPM,U_selo_kavga_golema
774,https://youtu.be/pCDZ4er9l40,Harmoniko_moja
775,https://youtu.be/nMrNYCguPdc,Balkany____Flowers___Original_Mix__
780,https://youtu.be/9QRqaMzN9xA,Opa_Cupa
781,https://youtu.be/AI40TN8sekA,Give_Me_the_Food
783,https://youtu.be/uJIFSB8owlM,Jump_in_The_Line
786,https://youtu.be/GJW19nlzb3Q,The_Pub_With_No_Beer
787,https://youtu.be/uhjqyPqcvEs,Boat_Train
790,https://youtu.be/1yDN-mQmqaI,Rusty_D_con_STRUCK_tion
791,https://youtu.be/8syDsF3IxEA,Silverwells
794,https://youtu.be/8Pnxe_6HL8w,An_Buachaill_Caol_Dubh
802,https://youtu.be/KiygLeYdjsI,On_N__a_Pas_Besoin
804,https://youtu.be/gEfNzsvSfEk,Le_Chemin_Des_Forains___L__enfance_d__
805,https://youtu.be/nfmSffmFmHY,Sur_La_Place
806,https://youtu.be/61klageOn-4,Quatre_vingt_quinze_pour_cent
808,https://youtu.be/KEG9DmQvw7c,Viens___
811,https://youtu.be/s_76F95k0a8,La_valse_A__Mille_Temps
813,https://youtu.be/bBA1D1T6FM4,A_Las_Seis
814,https://youtu.be/qE4KVDH_5ok,Cumbanchero
815,https://youtu.be/EvpOkY_lZIE,Al_Vaive_n_De_Mi_Carreta
818,https://youtu.be/19VERhSvRtc,Cuba_Y_Espan_a___Cuba_And_Spain__
819,https://youtu.be/dXfcfJE8Q4Y,El_Cuarto_de_Tula
822,https://youtu.be/3lzEA6vuYF8,La_Ultima_Noche
823,https://youtu.be/Ytyz_AW1WLw,Papa_Montero
827,https://youtu.be/zvAo7syLiLI,Izpoved
828,https://youtu.be/ppT7JaGozmw,Gong_oh
829,https://youtu.be/kc_fKo0Ru3I,Canto_De_Embalar
831,https://youtu.be/gVIOWkk3c0E,Zorba_the_Greek
832,https://youtu.be/g4xoxWmmdxM,Ei_Mori_Roujke
835,https://youtu.be/I3VDO0BvtlU,Kaval_Sviri
837,https://youtu.be/7fkMH97SmoA,__Na_stella
842,https://youtu.be/jAKiLWHfABA,Garrotin
843,https://youtu.be/lsRre2LuQYI,Edurado_Rodriguez___Cantarela
844,https://youtu.be/7yjbxX31QLY,Sevilla
845,https://youtu.be/EKQYo-F8lkk,Vete_a_la_calle
846,https://youtu.be/cuD_qK-ToD0,Me_Pongo_a_Pregonar
847,https://youtu.be/pfQAEOAOqJE,Vengo_de_mi_Extremadura
851,https://youtu.be/9f21woOt9GE,The_Souvlak
853,https://youtu.be/OMnVKzksvVU,That__s_Right
854,https://youtu.be/ML9cmj_nVW8,Te_tromper
855,https://youtu.be/ZmKrD39Q79w,Marcelle_Ratafia
858,https://youtu.be/MDh5LfFSPxI,Linda
859,https://youtu.be/oRvFyj2MLYk,The_Last_Balkan_Tango
860,https://youtu.be/2f4U-EA2uuI,As_the_Bell_Rings_the_Maypole_Spins
861,https://youtu.be/GKRRnCbP2Bo,Gene_Gel
863,https://youtu.be/-hwiCkU73NA,Don__t_Let_Me_Be_Misunderstood
866,https://youtu.be/T-A_FpNd2lM,Baladele_Revoluteii
867,https://youtu.be/i-U3TrMR1bc,Sat_Bhayan_Ki_Ek_Behanadly_II
872,https://youtu.be/UNi5dR3RJJA,Istanbul_Drom
877,https://youtu.be/P-z2jK5Y8JA,Kafi_Holi___Spring_Festival_Of_Colors
880,https://youtu.be/PWNXmKKkRmI,Raga__Tilak_Kamod_Madhyalaya_Teentaa
883,https://youtu.be/K5qqm4rlm8M,Chaiyya_Chaiyya_Bollywood_Joint
884,https://youtu.be/rnEeZTphC-U,Raga__Zila_Kafi
890,https://youtu.be/lk-E0VbgxkU,Der_Alter_Bulgar
893,https://youtu.be/SfwClbIp9Zg,Warsaw_is_Khelm
894,https://youtu.be/pH5-1BnNK8U,Der_Heyser_Bulgar
895,https://youtu.be/I3NXApQe-c8,Basarabye
898,https://youtu.be/7tiZSMKyKO4,Fisherlid
899,https://youtu.be/_oLFctocYnk,Hava_Nagila
900,https://youtu.be/z5Ndq_tVnGA,VI_Azoy_Lebt_De_Keyzer
904,https://youtu.be/xypmAwADnd4,Mambo_Gallego
906,https://youtu.be/TpLsSNIQ0qU,Se_Me_Van_Los_Pies
909,https://youtu.be/gBcKAU_L7XE,Son_de_Cuba_a_Puerto_Rico
910,https://youtu.be/oPE8m_Xt6yg,Mapale
911,https://youtu.be/m5I_7nVDnTM,Solo_Tu
914,https://youtu.be/t2WG15hkH8M,Pepita
919,https://youtu.be/-RngRJDDEPk,We_Workers_Have_Strength
925,https://youtu.be/zbioGFjlybE,Flora_Perdida
930,https://youtu.be/NNhe9NUSZ94,Soledad
932,https://youtu.be/KAHxibPnhOk,Suite_Punta_Deleste
933,https://youtu.be/WdiQCHLd51Y,Cafe_1930
934,https://youtu.be/41p1Fcq9liI,Cafe__1930
936,https://youtu.be/1CifcnZGIoE,Tango_Apasionado
939,https://youtu.be/kQ5qkV7hJZQ,Sur___Regresso_Al_Amor
942,https://youtu.be/QiKJ8jzeC3k,Coconut_Milk
943,https://youtu.be/Eiva-FLAkhQ,Sweet_Georgia_Brown
944,https://youtu.be/1QkKcctcH7E,Drifting_Too_Far_From_The_Shore
948,https://youtu.be/i6U5JcS-Pao,Shoo_Fly
951,https://youtu.be/iRzn7mgIH8o,We_Believe_In_Happy_Endings
952,https://youtu.be/KLFofUmOYfk,Home_Is_Where_The
954,https://youtu.be/FtRX-_gv8tM,You__re_That_Certain_Someone
1600,https://youtu.be/rblYSKz_VnI,07_-_Hello_Goodbye
1602,https://youtu.be/_yyJuhlhDDA,NowImHere
1603,https://youtu.be/Iw3izcZd9zU,SaveMe
1604,https://youtu.be/rY0WxgSXdEE,AnotherOneBitesTheDust
1605,https://youtu.be/-tJYN-eG1zk,WeWillRockYou
1607,https://youtu.be/Ro2gUiAFjN8,RadioGaGa
1608,https://youtu.be/g2N0TkfrQhY,Innuendo
1610,https://youtu.be/Od6hY_50Dh0,ImGoingSlightly
1611,https://youtu.be/JU5LMG3WFBw,HammerToFall
1613,https://youtu.be/ho7796-au8U,ABC
1615,https://youtu.be/PHZ1Bii7Uwk,j_just_can_t_stop_loving_you
1616,https://youtu.be/5X-Mrc2l1d0,Rock_with_you
1618,https://youtu.be/6xAtbkRMgqU,she_s_out_of_my_life
1619,https://youtu.be/K4VHhOa6hqg,The_girl_is_mine
1620,https://youtu.be/zADxFyExcmA,Thriller
1622,https://youtu.be/PfrV_6yWbEg,who_is_it
1624,https://youtu.be/C1kHeeEMe-s,you_rock_my_world
1626,https://youtu.be/eAR_Ff5A8Rk,You_ve_Got_A_Friend
1627,https://youtu.be/9_nIC1bEHTU,Out_In_The_Cold
1628,https://youtu.be/ANsKjjyfeOo,Smackwater_Jack
1629,https://youtu.be/UofYl3dataU,So_Far_Away
1630,https://youtu.be/jIDEZ_frJBs,01_-_Magical_Mystery_Tour
1631,https://youtu.be/aP47nqo2cf4,12_-_Sgt__Pepper_s_Lonely_Hearts_Club_Band__Reprise_
1634,https://youtu.be/m2uTFF_3MaA,06_-_Yellow_Submarine
1635,https://youtu.be/MiYUKhd49Ik,11_-_In_My_Life
1640,https://youtu.be/sU_7Bvr1Mh8,09_-_Words_of_Love
1642,https://youtu.be/G87l7ntIpdQ,02_-_I_Should_Have_Known_Better
1647,https://youtu.be/BpndGZ71yww,09_-_You_Never_Give_Me_Your_Money
1648,https://youtu.be/oMarHac3VpQ,11_-_Mean_Mr__Mustard
1651,https://youtu.be/fUUOX6kAIxI,05_-_Dig_It
1652,https://youtu.be/zOKGcEfSwnY,CD1_-_07_-_While_My_Guitar_Gently_Weeps
1653,https://youtu.be/0ArlUSVDQIw,CD1_-_01_-_Back_in_the_USSR
1654,https://youtu.be/z9EaBjFvQpc,CD2_-_10_-_Savoy_Truffle
